probability	fixed_query	eng_words	generated_translit	source
47	повязка для волос п	total color	тотал колор	other
0	7318	rosabelle	росабелле	other
0	7318	sacre coeur	сакр коеур	other
0	7318	sacre coeur	сакре коеур	other
0	44120	rosabelle	росабелле	other
0	44120	sacre coeur	сакр коеур	other
0	44120	sacre coeur	сакре коеур	other
0	88503	rosabelle	росабелле	other
0	88503	sacre coeur	сакр коеур	other
0	88503	sacre coeur	сакре коеур	other
0	192839	rosabelle	росабелле	other
0	192839	sacre coeur	сакр коеур	other
0	192839	sacre coeur	сакре коеур	other
0	127W3302	rosabelle	росабелле	other
0	127W3302	sacre coeur	сакр коеур	other
0	127W3302	sacre coeur	сакре коеур	other
54	Щетка для лица	akhmadullina	акхмадуллина	other
10	nuits blanches	mon roi	мон рои	other
10	nuits blanches	white tea	вайт ти	other
10	nuits blanches	beau monde	бо монд	other
0	128W3210	rosabelle	росабелле	other
0	128W3210	sacre coeur	сакр коеур	other
0	128W3210	sacre coeur	сакре коеур	other
0	55834	rosabelle	росабелле	other
0	55834	sacre coeur	сакр коеур	other
0	55834	sacre coeur	сакре коеур	other
47	Для умывания	marnie	марни	other
47	Для умывания	luana	луана	other
47	Для умывания	danny	данни	other
56	пробник для ковров	prix hand care	прикс ханд кар	other
0	82613	rosabelle	росабелле	other
0	82613	sacre coeur	сакр коеур	other
0	82613	sacre coeur	сакре коеур	other
0	demi	rosabelle	росабелле	other
0	demi	sacre coeur	сакр коеур	other
0	demi	sacre coeur	сакре коеур	other
56	ювелирный	valentin	вейлентин	other
56	ювелирный	jacqueline	жакквелин	other
0	7560	rosabelle	росабелле	other
0	7560	sacre coeur	сакр коеур	other
0	7560	sacre coeur	сакре коеур	other
0	45157	rosabelle	росабелле	other
0	45157	sacre coeur	сакр коеур	other
0	45157	sacre coeur	сакре коеур	other
60	под	prodent	продент	other
0	2398	rosabelle	росабелле	other
0	2398	sacre coeur	сакр коеур	other
0	2398	sacre coeur	сакре коеур	other
0	Noa	rosabelle	росабелле	other
0	Noa	sacre coeur	сакр коеур	other
0	Noa	sacre coeur	сакре коеур	other
0	11701	rosabelle	росабелле	other
0	11701	sacre coeur	сакр коеур	other
0	11701	sacre coeur	сакре коеур	other
0	bb352	rosabelle	росабелле	other
0	bb352	sacre coeur	сакр коеур	other
0	bb352	sacre coeur	сакре коеур	other
0	3001	rosabelle	росабелле	other
0	3001	sacre coeur	сакр коеур	other
0	3001	sacre coeur	сакре коеур	other
0	820137	rosabelle	росабелле	other
0	820137	sacre coeur	сакр коеур	other
0	820137	sacre coeur	сакре коеур	other
44	Синяки под глазами	juicy mix	йуики мих	other
44	Синяки под глазами	ideal body	идил боди	other
44	Синяки под глазами	incognito	инкогнито	other
0	357107	rosabelle	росабелле	other
0	357107	sacre coeur	сакр коеур	other
0	357107	sacre coeur	сакре коеур	other
53	Трафарет для бровей	ultra power	ултра повер	other
48	Артикул: 0724	beautiful	беаутифул	other
0	86374	rosabelle	росабелле	other
0	86374	sacre coeur	сакр коеур	other
0	86374	sacre coeur	сакре коеур	other
0	HC021	rosabelle	росабелле	other
0	HC021	sacre coeur	сакр коеур	other
0	HC021	sacre coeur	сакре коеур	other
67	ежедневник	newtoniq	невтоник	other
57	печенье	chelsea	чельсеа	other
57	печенье	legende	легенде	other
56	ароматизаторы для б	aromania lychee	ароманиа личе	other
54	ортопедические	tropic story	тропик стори	other
0	41025	rosabelle	росабелле	other
0	41025	sacre coeur	сакр коеур	other
0	41025	sacre coeur	сакре коеур	other
0	192311	rosabelle	росабелле	other
0	192311	sacre coeur	сакр коеур	other
0	192311	sacre coeur	сакре коеур	other
0	192043	rosabelle	росабелле	other
0	192043	sacre coeur	сакр коеур	other
0	192043	sacre coeur	сакре коеур	other
0	192880	rosabelle	росабелле	other
0	192880	sacre coeur	сакр коеур	other
0	192880	sacre coeur	сакре коеур	other
0	6273	rosabelle	росабелле	other
0	6273	sacre coeur	сакр коеур	other
0	6273	sacre coeur	сакре коеур	other
0	tn007	rosabelle	росабелле	other
0	tn007	sacre coeur	сакр коеур	other
0	tn007	sacre coeur	сакре коеур	other
0	2444	rosabelle	росабелле	other
0	2444	sacre coeur	сакр коеур	other
0	2444	sacre coeur	сакре коеур	other
0	3207	rosabelle	росабелле	other
0	3207	sacre coeur	сакр коеур	other
0	3207	sacre coeur	сакре коеур	other
0	34128	rosabelle	росабелле	other
0	34128	sacre coeur	сакр коеур	other
0	34128	sacre coeur	сакре коеур	other
71	Стартовая	start	старт	other
0	820236	rosabelle	росабелле	other
0	820236	sacre coeur	сакр коеур	other
0	820236	sacre coeur	сакре коеур	other
0	157W2626	rosabelle	росабелле	other
0	157W2626	sacre coeur	сакр коеур	other
0	157W2626	sacre coeur	сакре коеур	other
43	Мыло Для кухни	blue denim	блю деним	other
50	для губ	ideal body	идил боди	other
73	иглица	galia	галиа	other
0	11121	rosabelle	росабелле	other
0	11121	sacre coeur	сакр коеур	other
0	11121	sacre coeur	сакре коеур	other
0	17w3202	rosabelle	росабелле	other
0	17w3202	sacre coeur	сакр коеур	other
0	17w3202	sacre coeur	сакре коеур	other
48	пробник festa	provence	провенке	other
62	ножик	newtoniq	ньютоник	other
62	ножик	newtoniq	невтоник	other
0	84044	rosabelle	росабелле	other
0	84044	sacre coeur	сакр коеур	other
0	84044	sacre coeur	сакре коеур	other
0	82309	rosabelle	росабелле	other
0	82309	sacre coeur	сакр коеур	other
0	82309	sacre coeur	сакре коеур	other
0	386005	rosabelle	росабелле	other
0	386005	sacre coeur	сакр коеур	other
0	386005	sacre coeur	сакре коеур	other
0	90102	rosabelle	росабелле	other
0	90102	sacre coeur	сакр коеур	other
0	90102	sacre coeur	сакре коеур	other
0	Zimbabwe	rosabelle	росабелле	other
0	Zimbabwe	sacre coeur	сакр коеур	other
0	Zimbabwe	sacre coeur	сакре коеур	other
100	Рената	renata	рената	other
0	810223	rosabelle	росабелле	other
0	810223	sacre coeur	сакр коеур	other
0	810223	sacre coeur	сакре коеур	other
0	13049	rosabelle	росабелле	other
0	13049	sacre coeur	сакр коеур	other
0	13049	sacre coeur	сакре коеур	other
52	изменить заказ	aromania aqua	ароманиа аква	other
0	463674	rosabelle	росабелле	other
0	463674	sacre coeur	сакр коеур	other
0	463674	sacre coeur	сакре коеур	other
0	15435	rosabelle	росабелле	other
0	15435	sacre coeur	сакр коеур	other
0	15435	sacre coeur	сакре коеур	other
0	500822	rosabelle	росабелле	other
0	500822	sacre coeur	сакр коеур	other
0	500822	sacre coeur	сакре коеур	other
47	пункт выдачи	pinkie	пинки	other
47	пункт выдачи	dayna	даина	other
0	191549	rosabelle	росабелле	other
0	191549	sacre coeur	сакр коеур	other
0	191549	sacre coeur	сакре коеур	other
0	81491	rosabelle	росабелле	other
0	81491	sacre coeur	сакр коеур	other
0	81491	sacre coeur	сакре коеур	other
63	набор кистей	fabrice	фабрисе	other
0	sd150	rosabelle	росабелле	other
0	sd150	sacre coeur	сакр коеур	other
0	sd150	sacre coeur	сакре коеур	other
0	192739	rosabelle	росабелле	other
0	192739	sacre coeur	сакр коеур	other
0	192739	sacre coeur	сакре коеур	other
0	45015	rosabelle	росабелле	other
0	45015	sacre coeur	сакр коеур	other
0	45015	sacre coeur	сакре коеур	other
0	195078	rosabelle	росабелле	other
0	195078	sacre coeur	сакр коеур	other
0	195078	sacre coeur	сакре коеур	other
0	59547	rosabelle	росабелле	other
0	59547	sacre coeur	сакр коеур	other
0	59547	sacre coeur	сакре коеур	other
0	191986	rosabelle	росабелле	other
0	191986	sacre coeur	сакр коеур	other
0	191986	sacre coeur	сакре коеур	other
75	бонус	bon	бон	other
55	витаминная маска	aromania musk	ароманиа муск	other
55	витаминная маска	aromania aqua	ароманиа аква	other
0	194305	rosabelle	росабелле	other
0	194305	sacre coeur	сакр коеур	other
0	194305	sacre coeur	сакре коеур	other
0	884120	rosabelle	росабелле	other
0	884120	sacre coeur	сакр коеур	other
0	884120	sacre coeur	сакре коеур	other
77	мицелл	michelle	микелле	other
77	мицелл	michelle	мичелле	other
53	Мои заявки	juicy mix	йуики мих	other
0	192435	rosabelle	росабелле	other
0	192435	sacre coeur	сакр коеур	other
0	192435	sacre coeur	сакре коеур	other
56	С аромакапсулвми	amarylis	амарайлис	other
57	туфли примавера	primer	пример	other
0	Gina	rosabelle	росабелле	other
0	Gina	sacre coeur	сакр коеур	other
0	Gina	sacre coeur	сакре коеур	other
0	193632	rosabelle	росабелле	other
0	193632	sacre coeur	сакр коеур	other
0	193632	sacre coeur	сакре коеур	other
0	40092	rosabelle	росабелле	other
0	40092	sacre coeur	сакр коеур	other
0	40092	sacre coeur	сакре коеур	other
0	884000	rosabelle	росабелле	other
0	884000	sacre coeur	сакр коеур	other
0	884000	sacre coeur	сакре коеур	other
0	128B2201	rosabelle	росабелле	other
0	128B2201	sacre coeur	сакр коеур	other
0	128B2201	sacre coeur	сакре коеур	other
0	301742	rosabelle	росабелле	other
0	301742	sacre coeur	сакр коеур	other
0	301742	sacre coeur	сакре коеур	other
67	шаг	age	аге	other
0	195367	rosabelle	росабелле	other
0	195367	sacre coeur	сакр коеур	other
0	195367	sacre coeur	сакре коеур	other
0	40295	rosabelle	росабелле	other
0	40295	sacre coeur	сакр коеур	other
0	40295	sacre coeur	сакре коеур	other
42	слипоны для девочек	sportlife aero	спортлайф аеро	other
42	слипоны для девочек	sportlife aero	спортлифе аеро	other
42	слипоны для девочек	dolly	долли	other
0	137w2301	rosabelle	росабелле	other
0	137w2301	sacre coeur	сакр коеур	other
0	137w2301	sacre coeur	сакре коеур	other
0	156w	rosabelle	росабелле	other
0	156w	sacre coeur	сакр коеур	other
0	156w	sacre coeur	сакре коеур	other
0	9816	rosabelle	росабелле	other
0	9816	sacre coeur	сакр коеур	other
0	9816	sacre coeur	сакре коеур	other
0	6193	rosabelle	росабелле	other
0	6193	sacre coeur	сакр коеур	other
0	6193	sacre coeur	сакре коеур	other
0	renov	rosabelle	росабелле	other
0	renov	sacre coeur	сакр коеур	other
0	renov	sacre coeur	сакре коеур	other
0	ksenia	rosabelle	росабелле	other
